transportmean_name,line_number,order_number,﻿stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
ML,2,0,par_10_10,10,COLONIA JARDIN,Calle de Arenas de San Pedro 2,40.3969894844388,-3.77447250975779,A,http://www.crtm.es,0,est_10_10,,2
ML,2,1,par_10_11,11,PRADO DE LA VEGA,Ctra   M-502 (Carabanchel) 1200,40.4023050819669,-3.78112083656754,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,2,par_10_12,12,COLONIA DE LOS ANGELES,Ctra   M-502 (Carabanchel) 1900,40.4072203704496,-3.78431250539841,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,3,par_10_13,13,PRADO DEL REY,Avda   Radio y Televisión 4,40.410478694507,-3.78739104247461,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,4,par_10_14,14,SOMOSAGUAS SUR,Calle   Veritas 4,40.4153721190565,-3.79243379439747,B1,http://www.crtm.es,0,est_10_14,,2
ML,2,5,par_10_15,15,SOMOSAGUAS CENTRO,Ctra   Carabanchel (M-502) 36,40.4193743757613,-3.79864548241651,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,6,par_10_16,16,POZUELO OESTE,Ctra   Carabanchel (M-502) 63,40.4230823013736,-3.80438288554524,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,7,par_10_18,18,BELGICA,Via de las Dos Castillas 5,40.4305923174205,-3.80745503233822,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,8,par_10_19,19,DOS CASTILLAS,Via de las Dos Castillas 11 D,40.4325434710534,-3.80152465535664,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,9,par_10_20,20,CAMPUS DE SOMOSAGUAS,Avda del Cerro SN,40.4333892401783,-3.79515647725654,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,2,10,par_10_21,21,AVENIDA DE EUROPA,Avda   Comunidad de Madrid 3,40.4393141366797,-3.79296246485784,B1,http://www.crtm.es,0,est_10_21,,2
ML,2,11,par_10_22,22,BERNA,Calle   Plutón 1,40.4448763236969,-3.79110578375431,B1,http://www.crtm.es,0,est_10_22,,2
ML,2,12,par_10_23,23,ESTACION DE ARAVACA,Calle de la Golondrina 104,40.4483357732024,-3.78581622755961,A,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,0,par_10_10,10,COLONIA JARDIN,Calle de Arenas de San Pedro 2,40.3969894844388,-3.77447250975779,A,http://www.crtm.es,0,est_10_10,,2
ML,3,1,par_10_25,25,CIUDAD DE LA IMAGEN,Calle   Juan de Orduña 4,40.3970971204062,-3.78390043315878,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,2,par_10_26,26,JOSE ISBERT,Calle   José Isbert 2,40.3952639101088,-3.78984138962409,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,3,par_10_27,27,CIUDAD DEL CINE,Calle   José Isbert 20,40.394558612874,-3.79547716361047,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,4,par_10_39,39,COCHERAS,Ctra de Boadilla del Monte 90,40.3968886687878,-3.80376469204415,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,5,par_10_28,28,RETAMARES,Ctra   Boadilla-Carabanchel (M-511) SN,40.3987262595916,-3.81665427270027,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,6,par_10_29,29,MONTEPRINCIPE,Avda del Montepríncipe 1,40.397932443089,-3.83571036122649,B1,http://www.crtm.es,0,est_10_29,,2
ML,3,7,par_10_30,30,VENTORRO DEL CANO,Avda del Tranvía SN,40.3942130506999,-3.83802093983274,B1,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,8,par_10_31,31,PRADO DEL ESPINO,Calle   Labradores 1,40.3950257655849,-3.84764592070794,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,9,par_10_32,32,CANTABRIA,Avda de Cantabria 3,40.3952988767495,-3.8642987423139,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,10,par_10_33,33,FERIAL DE BOADILLA,Ctra de Boadilla-Villaviciosa 13 A,40.4019695431789,-3.87929102923328,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,11,par_10_34,34,BOADILLA CENTRO,Ctra de Boadilla-Majadahonda 40,40.4071446638255,-3.87994763161887,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,12,par_10_35,35,NUEVO MUNDO,Avda del Nuevo Mundo 6 B,40.4056505581518,-3.88566737217457,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,13,par_10_36,36,SIGLO XXI,Avda del Siglo XXI 1,40.405138231147,-3.89254292808721,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,14,par_10_37,37,INFANTE DON LUIS,Avda del Siglo XXI 11,40.405957139042,-3.89731482604528,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,3,15,par_10_38,38,PUERTA DE BOADILLA,Avda   Siglo XXI SN,40.4077813229577,-3.90369125901715,B2,http://www.crtm.es,0,,Europe/Madrid,2
CR,C-9,0,par_5_16,16,CERCEDILLA,Calle del Cascajal 7,40.7375733500909,-4.06580719855992,C2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-9,1,par_5_63,63,PUERTO NAVACERRADA,Calle de la Virgen de las Nieves 7,40.7844156670706,-4.00464386263311,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-9,2,par_5_23,23,COTOS,Ctra   M-604 (de la A-1 al Puerto de Navacerrada) 1,40.8222601406103,-3.96443439316078,C2,http://www.crtm.es,0,,Europe/Madrid,0
ML,4,0,par_10_64,64,ESTRELLA POLAR NORTE,Avda de las Estrellas 25,40.2301608137658,-3.75102304112269,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,1,par_10_65,65,ESTRELLA POLAR SUR,Avda de los Planetas 9,40.2307287962176,-3.75373284707759,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,2,par_10_66,66,JAIME I NORTE,Avda de las Estrellas 5,40.2341521242391,-3.74959774997782,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,3,par_10_67,67,JAIME I SUR,Avda de los Planetas 6,40.2347111297787,-3.75230760446693,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,4,par_10_68,68,POLIGONO INDUSTRIAL CIUDAD DE PARLA,Calle   Berlín 52,40.2386788584258,-3.750353023281,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,5,par_10_50,50,PLAZA DE TOROS,Calle   Desconocida SN,40.2441101028853,-3.7574670712039,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,6,par_10_51,51,JULIO ROMERO DE TORRES,Calle   Julio Romero de Torres 2,40.2453581284575,-3.76223081620563,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,7,par_10_52,52,LA BALLENA,Calle   Real 94,40.2459982061463,-3.76625893189452,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,8,par_10_53,53,PARLA CENTRO - BULEVAR NORTE,Calle  Real 81,40.2408057932177,-3.7694451030376,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,9,par_10_54,54,IGLESIA CENTRO,Calle   Real 28,40.2377176869276,-3.77049166664552,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,10,par_10_55,55,BULEVAR SUR,Calle   San Antón 4,40.2347418203974,-3.77226823186137,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,11,par_10_56,56,REYES CATOLICOS,Calle   Reyes Católicos 37,40.2314241743714,-3.76990313394975,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,12,par_10_57,57,ISABEL II,Calle   Reyes Católicos 73,40.2311504635075,-3.76498663162076,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,13,par_10_58,58,PARQUE PARLA ESTE,Calle del paraguay 16,40.2281741809284,-3.76137991670491,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,14,par_10_59,59,AVENIDA SISTEMA SOLAR,Avda del Sistema Solar 9,40.2234403194468,-3.76062172048455,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,15,par_10_60,60,TIERRA NORTE,Avda de las Estrellas 34,40.2219613183945,-3.75396475182327,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,16,par_10_61,61,TIERRA SUR,Avda de los Planetas 31,40.2225564148953,-3.75665104972083,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,17,par_10_62,62,VENUS NORTE,Avda de las Estrellas 20,40.2262778165812,-3.75241410590826,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,4,18,par_10_63,63,VENUS SUR,Avda de los Planetas 32,40.2268457681485,-3.75512376771519,B2,http://www.crtm.es,0,,Europe/Madrid,2
ML,1,0,est_10_1,1,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.4801465198578,-3.66674514942541,A,http://www.crtm.es,1,,Europe/Madrid,2
ML,1,1,est_10_2,2,FUENTE DE LA MORA,Calle de Dulce Chacón 15,40.4848247380077,-3.66315742898352,A,http://www.crtm.es,1,,Europe/Madrid,2
ML,1,2,est_10_3,3,VIRGEN DEL CORTIJO,Avda de Manoteras 54,40.4873511761159,-3.66089325497265,A,http://www.crtm.es,1,,Europe/Madrid,2
ML,1,3,est_10_4,4,ANTONIO SAURA,Calle del Príncipe Carlos 10,40.4854656558071,-3.6534414803704,A,http://www.crtm.es,1,,Europe/Madrid,2
ML,1,4,par_10_5,5,ALVAREZ DE VILLAAMIL,Calle del Príncipe Carlos 13 B,40.4890544267966,-3.65126978486273,A,http://www.crtm.es,0,est_10_5,,2
ML,1,5,par_10_6,6,BLASCO IBAÑEZ,Calle del Príncipe Carlos 50,40.4936866543398,-3.65575148336768,A,http://www.crtm.es,0,est_10_6,,2
ML,1,6,par_10_7,7,MARIA TUDOR,Calle de María Tudor 15,40.4971737824759,-3.65879466658364,A,http://www.crtm.es,0,est_10_7,,2
ML,1,7,est_10_8,8,PALAS DE REY,Calle de Palas de Rey 18 A,40.5054445051445,-3.66497740428947,A,http://www.crtm.es,1,,Europe/Madrid,2
ML,1,8,par_10_9,9,LAS TABLAS,Calle de Palas de Rey 30,40.5082487195176,-3.66923052072699,A,http://www.crtm.es,0,est_10_9,,2
CR,C-8,0,par_5_11,11,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.4066011651398,-3.68921184083959,A,http://www.crtm.es,0,est_90_54,,2
CR,C-8,1,par_5_65,65,RECOLETOS,Paseo de Recoletos 20,40.4234206237613,-3.69076267999387,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,2,par_5_51,51,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.4466277031815,-3.69225017986236,A,http://www.crtm.es,0,est_90_71,,2
CR,C-8,3,par_5_18,18,CHAMARTIN,Calle de Agustín de Foxá 40,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C-8,4,par_5_64,64,RAMON Y CAJAL,Calle de San Modesto 50,40.4882522939954,-3.69464819591265,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,5,par_5_58,58,PITIS,Ctra a la Estación de Pitis 19,40.4951150425976,-3.72575435236588,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-8,6,par_5_55,55,PINAR DE LAS ROZAS,Lugar   Estación Ferrocarril El Pinar 1,40.5223060941516,-3.8820657658894,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,7,par_5_44,44,MATAS LAS,Plaza del Ferrocarril 1,40.5525253841785,-3.89674113569312,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-8,8,par_5_82,82,TORRELODONES,Plaza de Salvador Sánchez Frascuelo 6,40.574513990894,-3.95644911190209,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-8,9,par_5_33,33,GALAPAGAR-LA NAVATA,Ctra de Galapagar-La Navata 154,40.6001201927881,-3.98176360815813,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,10,par_5_91,91,VILLALBA,Plaza de la Estación 1,40.6263702008332,-4.00800585940991,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-8,11,par_5_74,74,SAN YAGO,Avda   Saltos del Sil 1,40.6178702391272,-4.03101363862753,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,12,par_5_96,96,ZORRERAS LAS,Calle   Alcudia 26,40.6094209154972,-4.04596665320877,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,13,par_5_29,29,ESCORIAL EL,Calle   Estación Renfe 5,40.5852753133497,-4.13223833076811,C1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-8,14,par_5_94,94,ZARZALEJO,Calle del Ferrocarril 13,40.538724336436,-4.15806924762504,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,15,par_5_67,67,ROBLEDO DE CHAVELA,Calle de Francisco Quevedo 295,40.5207856635014,-4.24661486910806,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,16,par_5_76,76,SANTA MARIA DE LA ALAMEDA,Calle   Doce de Octubre 20,40.5689240829835,-4.26923227669153,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,17,par_5_50,50,NEGRALES LOS,Avda de la Reina Victoria 47,40.6385815868385,-4.02180081138074,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,18,par_5_6,6,ALPEDRETE,Cmno de la Estación 36,40.658165812941,-4.03496961859464,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,19,par_5_20,20,COLLADO MEDIANO,Paseo de los Rosales 47,40.692759921719,-4.03577699260154,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,20,par_5_47,47,MOLINOS LOS,Gta de la Estación 2,40.7073509340203,-4.06672201436673,C2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-8,21,par_5_16,16,CERCEDILLA,Calle del Cascajal 7,40.7375733500909,-4.06580719855992,C2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,0,par_5_91,91,VILLALBA,Plaza de la Estación 1,40.6263702008332,-4.00800585940991,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,1,par_5_33,33,GALAPAGAR-LA NAVATA,Ctra de Galapagar-La Navata 154,40.6001201927881,-3.98176360815813,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-10,2,par_5_82,82,TORRELODONES,Plaza de Salvador Sánchez Frascuelo 6,40.574513990894,-3.95644911190209,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,3,par_5_44,44,MATAS LAS,Plaza del Ferrocarril 1,40.5525253841785,-3.89674113569312,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,4,par_5_55,55,PINAR DE LAS ROZAS,Lugar   Estación Ferrocarril El Pinar 1,40.5223060941516,-3.8820657658894,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-10,5,par_5_68,68,ROZAS LAS,Calle de la Vía de Servicio de las Rozas 1,40.4942420238914,-3.86803338256422,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-10,6,par_5_42,42,MAJADAHONDA,Cmno   Estación del Plantío 6,40.4742852339637,-3.84525619878252,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,7,par_5_13,13,BARRIAL-C.COM.POZUELO EL,Via   Ferrocarril SN,40.4653831832569,-3.80764742784864,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-10,8,par_5_60,60,POZUELO,Calle   Estación 2,40.4472743567471,-3.80002515742272,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-10,9,par_5_9,9,ARAVACA,Calle de la Golondrina 104,40.4483360938325,-3.78576906207162,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,10,par_5_61,61,PRINCIPE PIO,Paseo de la Florida 2,40.4210790188043,-3.72017231064503,A,http://www.crtm.es,0,est_90_18,,0
CR,C-10,11,par_5_57,57,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026028948529,-3.71124315951466,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,12,par_5_25,25,DELICIAS,Calle de Ramírez de Prado 3 B,40.400382320912,-3.69267182175509,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-10,13,par_5_46,46,MENDEZ ALVARO,Calle del Ombu 16,40.3953883033481,-3.67798602503064,A,http://www.crtm.es,0,est_90_13,,1
CR,C-10,14,par_5_11,11,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.4066011651398,-3.68921184083959,A,http://www.crtm.es,0,est_90_54,,2
CR,C-10,15,par_5_65,65,RECOLETOS,Paseo de Recoletos 20,40.4234206237613,-3.69076267999387,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-10,16,par_5_51,51,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.4466277031815,-3.69225017986236,A,http://www.crtm.es,0,est_90_71,,2
CR,C-10,17,par_5_18,18,CHAMARTIN,Calle de Agustín de Foxá 40,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C-10,18,par_5_133,133,FUENTE DE LA MORA,Calle de Dulce Chacón 15,40.4847551076476,-3.66273198940419,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C-5,0,par_5_49,49,MOSTOLES EL SOTO,Calle   Granada 17,40.3309024566344,-3.88224085064992,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,1,par_5_48,48,MOSTOLES,Paseo de la Estación 13,40.3285131038066,-3.86339907310142,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,2,par_5_66,66,RETAMAS LAS,Avda de Retamas 2,40.3419027014314,-3.84232998157746,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,3,par_5_5,5,ALCORCON,Avda de Móstoles 12,40.3500882086698,-3.83163400931515,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,4,par_5_72,72,SAN JOSE DE VALDERAS,Calle de Sahagún 36,40.3565433759808,-3.81579179255598,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,5,par_5_24,24,CUATRO VIENTOS,Paseo de Extremadura 567 A,40.3777131916194,-3.79134448595795,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,6,par_5_1,1,AGUILAS LAS,Avda del General Fanjul 110,40.3811944339821,-3.78018188322857,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,7,par_5_30,30,FANJUL,Avda del General Fanjul 27,40.3836601949576,-3.76847643392453,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,8,par_5_7,7,ALUCHE,Calle de Valmojado 293,40.385639846032,-3.76065253976074,A,http://www.crtm.es,0,est_90_1,,0
CR,C-5,9,par_5_40,40,LAGUNA,Calle de Cuart de Poblet 1,40.3991887229175,-3.74413102406784,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,10,par_5_28,28,EMBAJADORES,Gta de Embajadores 1,40.4051335849373,-3.70253726435191,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,11,par_5_11,11,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.4066011651398,-3.68921184083959,A,http://www.crtm.es,0,est_90_54,,2
CR,C-5,12,par_5_46,46,MENDEZ ALVARO,Calle del Ombu 16,40.3953883033481,-3.67798602503064,A,http://www.crtm.es,0,est_90_13,,1
CR,C-5,13,par_5_26,26,DOCE DE OCTUBRE,Avda de Córdoba 39,40.3789688238609,-3.69851928058378,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,14,par_5_52,52,ORCASITAS,Calle de Campotejar 24,40.3669156270104,-3.70431923112543,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,15,par_5_62,62,PUENTE ALCOCER,Calle de Alcocer 54,40.350298433469,-3.70506479207328,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-5,16,par_5_92,92,VILLAVERDE ALTO,Calle del Valle de Tobalina 56,40.3412389095586,-3.71183451015835,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C-5,17,par_5_95,95,ZARZAQUEMADA,Avda   Europa 14,40.3408651674076,-3.74821098376834,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,18,par_5_41,41,LEGANES,Calle  Virgen del Camino 1,40.3289921512769,-3.77138744820868,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,19,par_5_105,105,PARQUE POLVORANCA,Calle   Alcalde Francisco Moreno Menéndez 4,40.3125159337883,-3.78325102527616,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,20,par_5_77,77,SERNA LA,Calle   Barcelona 28,40.2967328627135,-3.792387332242,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,21,par_5_32,32,FUENLABRADA,Plaza  Constitución 1,40.2826888663979,-3.79876380807025,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-5,22,par_5_104,104,HUMANES,Calle   Cenicientos 26,40.2556605065454,-3.82837195835634,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,0,par_5_2,2,ALCALÁ DE HENARES,Calle   Pedro Lainez 2,40.4890388725212,-3.36625200624717,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,1,par_5_106,106,GARENA LA,Calle   Fausto Elhuyar 6,40.4804463238511,-3.39308128237708,B3,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,2,par_5_143,143,SOTO DEL HENARES,Paseo de la Democracia 17,40.463542902173,-3.44124824645267,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,3,par_5_81,81,TORREJON DE ARDOZ,Paseo   Estación 3,40.454614888402,-3.4797310604898,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,4,par_5_71,71,SAN FERNANDO HENARES,Calle   Estación de ferrocarril 6,40.4426754342948,-3.53375699676285,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,5,par_5_22,22,COSLADA,Calle de Luis Braille 8,40.4237445026866,-3.56105002582089,B1,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,6,par_5_90,90,VICALVARO,Calle de San Cipriano 85,40.4013272716292,-3.59583931493827,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,7,par_5_75,75,SANTA EUGENIA,Avda de Santa Eugenia 2,40.3869976228066,-3.60896739767877,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,8,par_5_87,87,VALLECAS,Avda de la Democracia 1,40.3822212818191,-3.62446330595629,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,9,par_5_59,59,POZO EL,Avda de Entrevías 140,40.3759107464157,-3.65613962795747,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,10,par_5_10,10,ASAMBLEA DE MADRID-ENTREVIAS,Calle del Vizconde de Arlessón 45,40.3816811582486,-3.66791743399165,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,11,par_5_11,11,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.4066011651398,-3.68921184083959,A,http://www.crtm.es,0,est_90_54,,2
CR,C-7,12,par_5_65,65,RECOLETOS,Paseo de Recoletos 20,40.4234206237613,-3.69076267999387,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,13,par_5_51,51,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.4466277031815,-3.69225017986236,A,http://www.crtm.es,0,est_90_71,,2
CR,C-7,14,par_5_18,18,CHAMARTIN,Calle de Agustín de Foxá 40,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C-7,15,par_5_64,64,RAMON Y CAJAL,Calle de San Modesto 50,40.4882522939954,-3.69464819591265,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,16,par_5_58,58,PITIS,Ctra a la Estación de Pitis 19,40.4951150425976,-3.72575435236588,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,17,par_5_68,68,ROZAS LAS,Calle de la Vía de Servicio de las Rozas 1,40.4942420238914,-3.86803338256422,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,18,par_5_42,42,MAJADAHONDA,Cmno   Estación del Plantío 6,40.4742852339637,-3.84525619878252,B2,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,19,par_5_13,13,BARRIAL-C.COM.POZUELO EL,Via   Ferrocarril SN,40.4653831832569,-3.80764742784864,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,20,par_5_60,60,POZUELO,Calle   Estación 2,40.4472743567471,-3.80002515742272,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,21,par_5_9,9,ARAVACA,Calle de la Golondrina 104,40.4483360938325,-3.78576906207162,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,22,par_5_61,61,PRINCIPE PIO,Paseo de la Florida 2,40.4210790188043,-3.72017231064503,A,http://www.crtm.es,0,est_90_18,,0
CR,C-7,23,par_5_57,57,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026028948529,-3.71124315951466,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,24,par_5_25,25,DELICIAS,Calle de Ramírez de Prado 3 B,40.400382320912,-3.69267182175509,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-7,25,par_5_46,46,MENDEZ ALVARO,Calle del Ombu 16,40.3953883033481,-3.67798602503064,A,http://www.crtm.es,0,est_90_13,,1
CR,C-7,26,par_5_11,11,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.4066011651398,-3.68921184083959,A,http://www.crtm.es,0,est_90_54,,2
CR,C-7,27,par_5_65,65,RECOLETOS,Paseo de Recoletos 20,40.4234206237613,-3.69076267999387,A,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-7,28,par_5_51,51,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.4466277031815,-3.69225017986236,A,http://www.crtm.es,0,est_90_71,,2
CR,C-7,29,par_5_18,18,CHAMARTIN,Calle de Agustín de Foxá 40,40.4721094623497,-3.68237859937536,A,http://www.crtm.es,0,est_90_25,,2
CR,C-7,30,par_5_133,133,FUENTE DE LA MORA,Calle de Dulce Chacón 15,40.4847551076476,-3.66273198940419,A,http://www.crtm.es,0,,Europe/Madrid,2
CR,C-3,0,par_5_8,8,ARANJUEZ,Calle de la Estación 5,40.0348477748241,-3.61821249344168,C1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-3,1,par_5_19,19,CIEMPOZUELOS,Avda de San Juan de Dios 7,40.1590780625469,-3.60993229369721,B3,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-3,2,par_5_86,86,VALDEMORO,Paseo de la Estación 86,40.1960570665724,-3.66471800184914,B3,http://www.crtm.es,0,,Europe/Madrid,2
CR,C-3,3,par_5_56,56,PINTO,Calle del Ferrocarril 4,40.2428012031304,-3.70364259838166,B2,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-3,4,par_5_35,35,GETAFE INDUSTRIAL,Paseo de John Lennon 15400,40.3054898291899,-3.7075993552501,B1,http://www.crtm.es,0,,Europe/Madrid,0
CR,C-3,5,par_5_103,103,CASAR EL,Avda del Casar 2,40.3184768004104,-3.70974754476271,B1,http://www.crtm.es,0,,Europe/Madrid,2
CR,C-3,6,par_5_70,70,SAN CRISTOBAL INDUSTRIAL,Acces a la Colonia Marconi 11,40.3319230119497,-3.69862254904323,A,http://www.crtm.es,0,,Europe/Madrid,1
CR,C-3,7,par_5_69,69,SAN CRISTOBAL DE LOS ANGELES,Calle de Paterna 17,40.3423722900696,-3.68375397345775,A,http://www.crtm.es,0,,Europe/Madrid,2
